June 5, 2018 Consolidated Statewide Direct Primary Election

Report generated on: Monday, June 18, 2018 at 04:27:41 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOSH JONES	J. BRIBIESCA	GLORIA ESTELA LA RIVA	PETER Y LIU	ANTONIO VILLARAIGOSA	YVONNE GIRARD	ROBERT DAVIDSON GRIFFIS	SHUBHAM GOEL	TRAVIS ALLEN	AKINYEMI AGBEDE	JOHNNY WATTENBURG	NICKOLAS WILDSTAR	DESMOND SILVEIRA	MICHAEL SHELLENBERGER	ZOLTAN ISTVAN	CHRISTOPHER N. CARLSON	THOMAS JEFFERSON CARES	JOHN CHIANG	JOHN H. COX	AMANDA RENTERIA	DELAINE EASTIN	JEFFREY EDWARD TAYLOR	KLEMENT TINAJ	HAKAN ''HAWK'' MIKADO	ALBERT CAESAR MEZZETTI	GAVIN NEWSOM	ROBERT C. NEWMAN, II	WRITE-IN	WRITE-IN K. PEARCE	WRITE-IN VERONIKA FIMBRES	WRITE-IN ARMANDO M. ARREOLA	WRITE-IN ARMAN SOLTANI	WRITE-IN PETER CRAWFORD VALENTINO	Under Vote	Over Vote
Pct 9213	VBM	9213	1	890	260	29.21	153	14	16	5	6	38	3	0	23	0
Pct 9214	Election Day	9214	1	581	92	15.83	57	2	3	0	0	15	0	0	15	0
Pct 9214	VBM	9214	1	581	203	34.94	121	7	4	3	5	36	4	0	21	0
Pct 9215	Election Day	9215	1	626	130	20.77	68	6	7	3	1	29	1	0	15	0
Pct 9215	VBM	9215	1	626	170	27.16	112	8	3	3	5	27	0	0	13	0
Pct 9216	Election Day	9216	1	798	134	16.79	87	7	6	3	3	16	2	0	11	0
Pct 9216	VBM	9216	1	798	206	25.81	125	13	5	2	0	35	1	2	23	0
Pct 9217	Election Day	9217	1	684	123	17.98	71	6	4	2	1	21	3	0	15	0
Pct 9217	VBM	9217	1	684	187	27.34	108	9	4	2	5	33	2	0	21	0
Pct 9218	Election Day	9218	1	797	119	14.93	74	7	4	4	3	15	0	0	12	0
Pct 9218	VBM	9218	1	797	225	28.23	128	13	8	9	2	38	2	0	23	0
Pct 9219	Election Day	9219	1	733	146	19.92	89	9	7	3	3	17	3	0	14	1
Pct 9219	VBM	9219	1	733	187	25.51	127	5	12	1	3	20	5	0	14	0
Pct 9221	Election Day	9221	1	641	121	18.88	72	7	0	3	6	14	2	0	17	0
Pct 9221	VBM	9221	1	641	278	43.37	164	14	8	2	5	63	1	1	18	1
Pct 9222	Election Day	9222	1	842	139	16.51	90	10	6	2	2	14	3	1	12	0
Pct 9222	VBM	9222	1	842	268	31.83	173	9	2	5	3	50	1	0	22	0
Pct 9223	Election Day	9223	1	606	88	14.52	58	1	2	1	3	12	1	0	9	0
Pct 9223	VBM	9223	1	606	202	33.33	120	13	6	6	3	33	1	0	18	1
Pct 9224	Election Day	9224	1	912	171	18.75	94	10	5	3	5	31	4	0	13	0
Pct 9224	VBM	9224	1	912	308	33.77	181	9	11	5	3	66	3	0	22	1
Pct 9225	Election Day	9225	1	898	161	17.93	93	9	10	10	6	20	2	0	11	0
Pct 9225	VBM	9225	1	898	243	27.06	135	12	17	6	6	38	1	0	28	0
Pct 9226	Election Day	9226	1	905	143	15.80	77	12	9	4	2	24	0	0	16	0
Pct 9226	VBM	9226	1	905	312	34.48	182	17	10	6	5	45	6	2	38	1
Pct 9227	Election Day	9227	1	729	140	19.20	85	11	2	4	4	20	1	1	12	0
Pct 9227	VBM	9227	1	729	304	41.70	202	2	6	6	8	55	5	1	20	0
Pct 9228	Election Day	9228	1	726	175	24.10	108	5	7	5	1	27	3	0	16	0
Pct 9228	VBM	9228	1	726	277	38.15	170	15	4	0	0	59	3	0	22	0
Pct 9229	Election Day	9229	1	596	130	21.81	86	7	5	4	3	13	0	0	13	0
Pct 9229	VBM	9229	1	596	219	36.74	149	7	5	6	2	27	2	0	22	0
Pct 9231	Election Day	9231	1	919	221	24.05	151	7	14	10	1	14	2	0	23	1
Pct 9231	VBM	9231	1	919	294	31.99	205	17	14	6	3	25	6	0	20	0
Pct 9232	Election Day	9232	1	701	151	21.54	93	8	8	7	4	15	2	0	14	0
Pct 9232	VBM	9232	1	701	274	39.09	177	11	7	4	10	35	5	0	23	1
Pct 9233	Election Day	9233	1	774	139	17.96	92	5	4	1	4	16	2	0	15	0
Pct 9233	VBM	9233	1	774	308	39.79	180	17	10	3	3	56	3	0	34	0
Pct 9234	Election Day	9234	1	731	131	17.92	83	5	8	3	2	14	4	0	12	1
Pct 9234	VBM	9234	1	731	281	38.44	177	12	9	5	4	46	2	1	22	0
Pct 9235	Election Day	9235	1	842	174	20.67	108	13	3	1	4	26	2	0	15	1
Pct 9235	VBM	9235	1	842	298	35.39	182	8	6	5	9	60	2	1	26	0
Pct 9236	Election Day	9236	1	658	130	19.76	78	7	2	4	2	21	1	0	15	0
Pct 9236	VBM	9236	1	658	207	31.46	151	6	3	4	1	22	5	1	11	0
Pct 9237	Election Day	9237	1	880	145	16.48	83	14	4	7	2	15	1	2	17	0
Pct 9237	VBM	9237	1	880	331	37.61	204	19	14	3	5	52	2	0	32	1
Pct 9238	Election Day	9238	1	792	130	16.41	81	12	3	3	0	14	5	0	12	0
Pct 9238	VBM	9238	1	792	271	34.22	157	13	9	8	6	56	2	1	20	0
Pct 9239	Election Day	9239	1	835	117	14.01	80	3	4	1	4	15	1	0	9	0
Pct 9239	VBM	9239	1	835	318	38.08	210	11	13	5	2	57	2	0	18	0
Pct 9241	Election Day	9241	1	961	158	16.44	106	6	12	2	0	18	4	0	9	0
Pct 9241	VBM	9241	1	961	322	33.51	215	10	11	5	4	51	7	0	17	0
Pct 9242	Election Day	9242	1	940	154	16.38	89	20	8	1	1	18	3	0	14	0
Pct 9242	VBM	9242	1	940	300	31.91	199	23	12	3	3	37	4	0	16	0
Pct 9243	Election Day	9243	1	572	135	23.60	92	6	5	4	0	15	0	1	12	0
Pct 9243	VBM	9243	1	572	188	32.87	122	7	10	9	1	21	3	0	14	0
Pct 9244	Election Day	9244	1	880	149	16.93	107	12	8	1	2	6	2	0	10	0
Pct 9244	VBM	9244	1	880	269	30.57	189	12	12	9	1	19	4	0	24	0
Pct 9245	Election Day	9245	1	706	128	18.13	82	7	8	3	3	12	1	1	11	0
Pct 9245	VBM	9245	1	706	226	32.01	138	17	7	7	2	22	2	0	29	0
Pct 9246	Election Day	9246	1	910	139	15.27	84	12	6	7	0	14	2	0	14	0
Pct 9246	VBM	9246	1	910	299	32.86	177	22	11	5	1	41	7	0	35	1
Pct 9247	Election Day	9247	1	936	151	16.13	84	10	12	6	6	15	4	0	15	0
Pct 9247	VBM	9247	1	936	303	32.37	178	23	24	11	7	30	9	3	17	0
Pct 9248	Election Day	9248	1	898	181	20.16	110	18	9	6	3	11	3	0	20	1
Pct 9248	VBM	9248	1	898	282	31.40	178	12	15	4	2	30	5	0	30	0
Pct 9249	Election Day	9249	1	910	187	20.55	114	12	12	5	4	18	4	0	17	0
Pct 9249	VBM	9249	1	910	314	34.51	209	10	10	5	1	37	1	3	32	3
Pct 9251	Election Day	9251	1	946	204	21.56	139	7	12	7	1	20	3	0	15	0
Pct 9251	VBM	9251	1	946	342	36.15	216	14	19	12	5	39	8	0	30	0
Pct 9252	Election Day	9252	1	913	140	15.33	85	8	12	6	2	14	5	2	7	0
Pct 9252	VBM	9252	1	913	352	38.55	219	19	20	15	3	46	6	2	21	0
Pct 9253	Election Day	9253	1	751	138	18.38	77	9	7	6	1	13	1	0	20	0
Pct 9253	VBM	9253	1	751	272	36.22	174	8	10	7	4	36	5	0	24	4
Pct 9254	Election Day	9254	1	889	168	18.90	113	16	16	1	2	8	0	0	12	0
Pct 9254	VBM	9254	1	889	318	35.77	219	17	19	11	4	27	5	0	18	0
Pct 9255	Election Day	9255	1	545	126	23.12	73	8	17	7	5	6	1	0	9	0
Pct 9255	VBM	9255	1	545	128	23.49	76	6	8	5	6	11	3	0	11	1
Pct 9256	Election Day	9256	1	433	77	17.78	51	6	4	2	1	1	0	0	12	0
Pct 9256	VBM	9256	1	433	103	23.79	63	4	7	7	1	6	0	1	14	1
Pct 9257 MB	Election Day	9257	1	312	9	2.88	4	0	2	1	0	0	0	0	2	0
Pct 9257 MB	VBM	9257	1	312	150	48.08	89	7	23	13	4	3	2	0	8	2
Pct 9258	Election Day	9258	1	699	127	18.17	71	14	13	3	1	8	3	0	14	0
Pct 9258	VBM	9258	1	699	244	34.91	151	14	22	9	6	21	5	1	17	0
Pct 9401	Election Day	9401	1	970	194	20.00	105	21	23	9	3	8	5	1	20	0
Pct 9401	VBM	9401	1	970	293	30.21	178	11	26	14	2	22	13	2	26	1
Pct 9402	Election Day	9402	1	931	197	21.16	103	12	32	7	2	16	6	0	19	0
Pct 9402	VBM	9402	1	931	307	32.98	186	20	23	10	0	33	8	0	25	1
Pct 9403	Election Day	9403	1	853	167	19.58	92	10	19	9	4	14	2	0	17	0
Pct 9403	VBM	9403	1	853	286	33.53	162	18	19	12	6	41	2	1	22	1
Pct 9404	Election Day	9404	1	889	153	17.21	78	8	19	8	4	16	2	0	18	0
Pct 9404	VBM	9404	1	889	320	36.00	170	24	26	14	3	48	8	2	22	0
Pct 9405	Election Day	9405	1	757	160	21.14	86	14	13	3	4	20	7	0	14	0
Pct 9405	VBM	9405	1	757	245	32.36	136	18	20	12	3	33	1	0	21	0
Pct 9406	Election Day	9406	1	815	179	21.96	91	15	12	6	3	32	4	0	16	0
Pct 9406	VBM	9406	1	815	277	33.99	166	17	19	13	1	37	5	0	18	0
Pct 9407	Election Day	9407	1	861	191	22.18	101	20	10	9	3	21	6	0	19	1
Pct 9407	VBM	9407	1	861	284	32.98	146	22	22	16	5	42	5	0	26	1
Pct 9408	Election Day	9408	1	837	187	22.34	92	17	24	9	3	12	10	0	19	0
Pct 9408	VBM	9408	1	837	246	29.39	123	22	26	21	5	17	3	1	30	0
Pct 9409	Election Day	9409	1	565	140	24.78	77	17	14	11	1	9	4	0	7	0
Pct 9409	VBM	9409	1	565	170	30.09	93	11	14	10	6	20	7	0	7	0
Pct 9411	Election Day	9411	1	936	175	18.70	89	13	32	6	2	9	6	0	19	0
Pct 9411	VBM	9411	1	936	261	27.88	150	16	25	10	5	25	10	0	18	1
Pct 9412	Election Day	9412	1	843	164	19.45	97	6	20	4	3	15	10	1	7	1
Pct 9412	VBM	9412	1	843	285	33.81	139	12	28	12	3	42	6	1	42	0
Pct 9413	Election Day	9413	1	858	172	20.05	97	13	10	7	5	20	3	0	18	0
Pct 9413	VBM	9413	1	858	310	36.13	186	12	17	13	5	38	5	0	31	0
Pct 9414	Election Day	9414	1	862	159	18.45	78	18	7	5	2	17	4	0	27	0
Pct 9414	VBM	9414	1	862	307	35.61	183	8	17	15	7	44	4	1	27	0
Pct 9415	Election Day	9415	1	755	121	16.03	72	7	5	7	3	13	3	0	11	0
Pct 9415	VBM	9415	1	755	284	37.62	152	19	12	19	4	52	1	0	27	0
Pct 9416	Election Day	9416	1	962	198	20.58	112	21	14	13	2	15	2	0	19	0
Pct 9416	VBM	9416	1	962	316	32.85	188	13	13	13	7	24	3	2	50	0
Pct 9417	Election Day	9417	1	714	117	16.39	54	9	13	2	3	16	5	0	16	0
Pct 9417	VBM	9417	1	714	286	40.06	146	18	11	9	4	53	6	1	30	0
Pct 9418	Election Day	9418	1	753	157	20.85	90	9	11	5	1	16	4	0	20	0
Pct 9418	VBM	9418	1	753	269	35.72	167	8	9	9	3	39	6	1	26	1
Pct 9419	Election Day	9419	1	893	167	18.70	91	5	10	10	3	22	4	0	22	0
Pct 9419	VBM	9419	1	893	326	36.51	174	13	14	9	9	71	4	0	31	0
Pct 9421	Election Day	9421	1	878	150	17.08	75	9	13	8	4	21	1	0	20	0
Pct 9421	VBM	9421	1	878	316	35.99	174	17	14	11	9	52	8	1	31	0
Pct 9422	Election Day	9422	1	1010	200	19.80	113	11	17	5	3	25	6	2	17	2
Pct 9422	VBM	9422	1	1010	358	35.45	207	19	16	13	7	61	6	2	27	0
Pct 9423	Election Day	9423	1	853	147	17.23	86	5	18	6	3	15	5	0	8	1
Pct 9423	VBM	9423	1	853	292	34.23	171	23	24	8	2	30	6	0	28	1
Pct 9424	Election Day	9424	1	910	146	16.04	67	13	13	8	4	20	4	0	16	0
Pct 9424	VBM	9424	1	910	331	36.37	210	19	9	10	6	38	6	2	32	0
Pct 9425	Election Day	9425	1	903	136	15.06	74	5	16	3	0	15	4	0	18	0
Pct 9425	VBM	9425	1	903	313	34.66	194	10	8	15	3	44	1	2	33	0
Pct 9426	Election Day	9426	1	801	143	17.85	65	7	20	4	1	28	3	0	16	0
Pct 9426	VBM	9426	1	801	283	35.33	142	8	18	14	2	53	8	3	31	3
Pct 9427	Election Day	9427	1	889	129	14.51	75	4	6	3	1	20	2	0	18	1
Pct 9427	VBM	9427	1	889	333	37.46	168	12	12	11	4	71	4	0	50	0
Pct 9428	Election Day	9428	1	892	122	13.68	52	7	15	5	5	16	2	1	20	0
Pct 9428	VBM	9428	1	892	346	38.79	201	22	14	16	9	33	8	2	41	1
Pct 9429	Election Day	9429	1	866	173	19.98	78	18	6	6	5	31	6	0	23	0
Pct 9429	VBM	9429	1	866	308	35.57	169	10	15	10	8	50	12	0	32	2
Pct 9431	Election Day	9431	1	954	152	15.93	87	10	9	5	4	16	9	0	13	0
Pct 9431	VBM	9431	1	954	352	36.90	217	16	5	5	14	56	8	1	26	0
Pct 9432	Election Day	9432	1	901	155	17.20	82	15	8	7	4	18	3	0	18	0
Pct 9432	VBM	9432	1	901	307	34.07	177	10	14	13	3	45	4	4	36	1
Pct 9433	Election Day	9433	1	912	155	17.00	76	7	9	5	7	27	4	1	19	0
Pct 9433	VBM	9433	1	912	317	34.76	164	19	15	9	6	60	3	0	42	1
Pct 9434	Election Day	9434	1	963	188	19.52	97	14	9	10	4	22	4	0	28	0
Pct 9434	VBM	9434	1	963	349	36.24	221	14	15	11	5	50	9	1	24	0
Pct 9435	Election Day	9435	1	934	195	20.88	102	12	17	6	4	24	12	2	16	0
Pct 9435	VBM	9435	1	934	320	34.26	183	18	20	6	6	50	2	0	33	0
Pct 9436	Election Day	9436	1	941	161	17.11	95	10	5	5	2	27	0	0	17	0
Pct 9436	VBM	9436	1	941	337	35.81	186	16	17	9	4	58	4	0	43	0
Pct 9437	Election Day	9437	1	873	170	19.47	102	6	8	11	0	24	2	0	17	0
Pct 9437	VBM	9437	1	873	324	37.11	174	14	11	5	5	74	7	0	33	0
Pct 9438	Election Day	9438	1	918	129	14.05	66	7	14	9	1	19	4	0	7	1
Pct 9438	VBM	9438	1	918	336	36.60	175	17	18	20	8	51	11	1	36	0
Pct 9439	Election Day	9439	1	827	126	15.24	78	8	6	4	2	11	2	0	15	0
Pct 9439	VBM	9439	1	827	314	37.97	175	18	9	11	4	53	8	0	36	1
Pct 9441	Election Day	9441	1	939	205	21.83	105	14	23	13	3	19	11	1	17	0
Pct 9441	VBM	9441	1	939	337	35.89	188	21	21	12	7	49	8	1	31	0
Pct 9442	Election Day	9442	1	970	200	20.62	109	14	13	8	0	29	9	0	18	0
Pct 9442	VBM	9442	1	970	325	33.51	167	16	22	14	7	54	11	2	32	0
Pct 9443	Election Day	9443	1	886	138	15.58	81	9	4	7	9	14	5	1	8	0
Pct 9443	VBM	9443	1	886	304	34.31	176	17	16	8	5	39	6	0	35	0
Pct 9444	Election Day	9444	1	901	118	13.10	58	7	10	5	2	15	4	1	16	1
Pct 9444	VBM	9444	1	901	312	34.63	170	15	16	11	9	62	2	0	27	1
Pct 9445	Election Day	9445	1	945	154	16.30	81	7	14	1	6	23	5	2	15	0
Pct 9445	VBM	9445	1	945	342	36.19	198	9	19	12	6	50	14	1	33	0
Pct 9446	Election Day	9446	1	1043	164	15.72	94	11	11	4	1	18	8	0	15	0
Pct 9446	VBM	9446	1	1043	417	39.98	217	24	10	17	9	73	20	0	50	0
Pct 9447	Election Day	9447	1	891	171	19.19	101	7	16	9	2	13	7	0	15	0
Pct 9447	VBM	9447	1	891	327	36.70	205	14	13	5	5	48	10	0	25	1
Pct 9448	Election Day	9448	1	877	159	18.13	75	9	23	7	2	19	6	1	16	1
Pct 9448	VBM	9448	1	877	307	35.01	175	7	12	16	7	46	11	0	33	2
Pct 9449	Election Day	9449	1	784	97	12.37	54	3	12	4	0	16	5	0	4	0
Pct 9449	VBM	9449	1	784	302	38.52	157	17	16	10	11	50	8	0	29	0
Pct 9451	Election Day	9451	1	414	57	13.77	34	7	3	1	0	7	0	0	5	0
Pct 9451	VBM	9451	1	414	154	37.20	82	6	3	5	3	37	5	0	10	0
Pct 9452	Election Day	9452	1	799	175	21.90	98	5	12	6	5	30	2	1	15	0
Pct 9452	VBM	9452	1	799	281	35.17	151	13	11	12	4	49	9	0	31	1
Pct 9501 MB	Election Day	9501	1	149	5	3.36	3	1	0	1	0	0	0	0	0	0
Pct 9501 MB	VBM	9501	1	149	71	47.65	45	2	3	6	0	5	1	2	9	0
Pct 9502 MB	Election Day	9502	1	233	10	4.29	6	0	1	0	0	1	0	0	2	0
Pct 9502 MB	VBM	9502	1	233	116	49.79	78	7	10	2	0	6	7	2	4	0
Pct 9503/9504	Election Day	9503	1	725	128	17.66	83	15	7	0	1	5	1	0	18	0
Pct 9503/9504	VBM	9503	1	725	184	25.38	122	10	6	8	3	13	3	1	17	1
Pct 9505	Election Day	9505	1	756	147	19.44	105	7	8	4	2	9	3	0	11	0
Pct 9505	VBM	9505	1	756	274	36.24	199	7	10	7	6	14	6	0	25	0
Pct 9506	Election Day	9506	1	771	134	17.38	80	11	15	4	2	6	0	0	16	0
Pct 9506	VBM	9506	1	771	217	28.15	126	15	25	13	2	8	7	1	17	2
Pct 9507	Election Day	9507	1	733	170	23.19	92	7	33	13	1	3	1	0	19	0
Pct 9507	VBM	9507	1	733	218	29.74	134	13	34	11	0	3	6	0	18	1
Pct 9508	Election Day	9508	1	784	180	22.96	105	15	30	10	1	1	2	1	15	0
Pct 9508	VBM	9508	1	784	258	32.91	162	18	38	13	0	4	5	1	13	1
Pct 9509	Election Day	9509	1	719	165	22.95	99	8	24	11	1	8	4	0	10	0
Pct 9509	VBM	9509	1	719	239	33.24	157	10	26	12	3	7	4	0	20	1
Pct 9511	Election Day	9511	1	600	147	24.50	77	7	31	5	5	6	1	1	14	0
Pct 9511	VBM	9511	1	600	177	29.50	97	12	25	9	3	11	9	0	9	0
Pct 9512	Election Day	9512	1	771	161	20.88	89	8	32	9	1	6	0	1	14	1
Pct 9512	VBM	9512	1	771	251	32.56	148	15	40	15	4	11	4	0	19	0
Pct 9513	Election Day	9513	1	864	200	23.15	122	11	26	6	2	9	5	0	19	0
Pct 9513	VBM	9513	1	864	261	30.21	160	7	35	15	2	7	6	0	21	3
Pct 9514/9522	Election Day	9514	1	869	229	26.35	131	12	20	32	2	12	3	1	16	0
Pct 9514/9522	VBM	9514	1	869	257	29.57	170	12	15	23	2	10	5	0	18	1
Pct 9515	Election Day	9515	1	685	159	23.21	95	11	13	11	1	9	7	0	12	0
Pct 9515	VBM	9515	1	685	243	35.47	149	13	29	11	1	18	4	0	18	0
Pct 9516	Election Day	9516	1	864	206	23.84	107	10	24	19	4	16	4	1	21	0
Pct 9516	VBM	9516	1	864	269	31.13	179	14	23	10	6	12	12	0	12	0
Pct 9517	Election Day	9517	1	768	197	25.65	102	13	27	11	2	6	8	0	28	0
Pct 9517	VBM	9517	1	768	235	30.60	139	11	33	11	1	16	7	0	16	0
Pct 9518	Election Day	9518	1	783	180	22.99	97	18	27	12	2	3	1	0	19	0
Pct 9518	VBM	9518	1	783	242	30.91	146	15	31	14	3	18	4	0	11	0
Pct 9519	Election Day	9519	1	850	217	25.53	122	11	22	20	1	11	10	0	18	2
Pct 9519	VBM	9519	1	850	294	34.59	198	18	19	20	3	17	8	0	12	0
Pct 9521	Election Day	9521	1	893	254	28.44	143	11	32	28	5	8	4	1	22	0
Pct 9521	VBM	9521	1	893	290	32.47	194	11	20	23	0	11	5	0	21	2
Pct 9701	Election Day	9701	1	665	156	23.46	81	7	30	6	1	7	8	0	16	0
Pct 9701	VBM	9701	1	665	235	35.34	132	11	18	9	1	30	5	0	29	0
Pct 9702	Election Day	9702	1	710	194	27.32	118	7	26	11	2	9	7	0	14	0
Pct 9702	VBM	9702	1	710	231	32.54	137	8	16	10	2	23	7	1	26	1
Pct 9703	Election Day	9703	1	931	182	19.55	110	9	13	3	5	20	6	0	15	0
Pct 9703	VBM	9703	1	931	373	40.06	212	19	28	16	7	52	9	1	28	0
Pct 9704	Election Day	9704	1	942	191	20.28	119	14	16	4	2	17	1	0	18	0
Pct 9704	VBM	9704	1	942	354	37.58	224	18	21	14	7	32	7	1	30	1
Pct 9705	Election Day	9705	1	879	208	23.66	124	14	23	16	2	15	1	0	12	0
Pct 9705	VBM	9705	1	879	309	35.15	197	16	24	21	0	19	9	0	23	0
Pct 9706 MB	Election Day	9706	1	51	2	3.92	1	0	0	1	0	0	0	0	0	0
Pct 9706 MB	VBM	9706	1	51	32	62.75	25	2	2	0	0	2	1	0	0	0
Pct 9707	Election Day	9707	1	799	121	15.14	67	8	5	3	2	24	2	0	10	0
Pct 9707	VBM	9707	1	799	355	44.43	219	22	7	11	8	57	3	0	32	0
Pct 9708	Election Day	9708	1	919	193	21.00	117	11	20	7	7	10	3	1	16	0
Pct 9708	VBM	9708	1	919	324	35.26	207	14	22	11	7	27	2	1	31	0
Pct 9709	Election Day	9709	1	998	196	19.64	112	13	14	3	5	18	7	0	23	0
Pct 9709	VBM	9709	1	998	355	35.57	214	17	11	11	6	53	6	0	36	0
Pct 9711	Election Day	9711	1	625	167	26.72	100	12	9	1	4	20	4	1	16	0
Pct 9711	VBM	9711	1	625	254	40.64	162	11	8	8	2	40	13	1	9	0
Pct 9713	Election Day	9713	1	930	161	17.31	88	8	12	5	2	24	1	2	19	0
Pct 9713	VBM	9713	1	930	362	38.92	224	12	15	14	8	59	3	0	25	1
Pct 9716	Election Day	9716	1	928	198	21.34	116	11	17	10	4	23	5	0	13	0
Pct 9716	VBM	9716	1	928	368	39.66	229	17	15	11	3	43	6	0	40	0
Pct 9717	Election Day	9717	1	967	206	21.30	115	7	15	7	5	26	6	0	26	0
Pct 9717	VBM	9717	1	967	371	38.37	236	13	21	14	1	44	7	0	28	1
Pct 9732 MB	Election Day	9732	1	73	3	4.11	2	0	0	0	0	0	0	0	1	0
Pct 9732 MB	VBM	9732	1	73	43	58.90	32	1	1	2	0	4	1	0	1	0
Grand Totals	Election Day	City:0	529	426647	80805	18.94	49517	4796	7903	3626	958	5324	1684	131	6840	76
Grand Totals	VBM	City:0	529	426647	144554	33.88	91848	7318	9695	5872	1862	13447	2533	215	11240	260
Grand Totals		City:0	529	426647	225359	52.82	141365	12114	17598	9498	2820	18771	4217	346	18080	336

U.S. Representative, District 12 - 12TH CONGRESSIONAL DISTRI (155)
District and Neighborhood Totals
DistrictName	ReportingType	DistrictLabel	Precincts	Registration	Ballots Cast	Turnout (%)	NANCY PELOSI	STEPHEN JAFFE	SHAHID BUTTAR	RYAN A. KHOJASTEH	MICHAEL GOLDSTEIN	LISA REMMER	BARRY HERMANSON	WRITE-IN	Under Vote	Over Vote
12TH CONGRESSIONAL DISTRICT		Congressional:12	529	426647	225359	52.82	141365	12114	17598	9498	2820	18771	4217	346	18080	336
11TH SENATORIAL DISTRICT		Senatorial:11	529	426647	225359	52.82	141365	12114	17598	9498	2820	18771	4217	346	18080	336
17TH ASSEMBLY DISTRICT		Assembly:17	350	280269	147300	52.56	95687	7736	12243	6439	1544	9484	2601	194	11065	222
19TH ASSEMBLY DISTRICT		Assembly:19	179	146378	78059	53.33	45678	4378	5355	3059	1276	9287	1616	152	7015	114
BART DISTRICT 7		BART:7	46	36166	15261	42.20	10279	886	780	421	180	1191	196	16	1280	16
BART DISTRICT 8		BART:8	203	166970	87455	52.38	51694	4801	5148	3154	1427	10890	1712	161	8207	130
BART DISTRICT 9		BART:9	280	223511	122643	54.87	79392	6427	11670	5923	1213	6690	2309	169	8593	190
SUPERVISORIAL DISTRICT 1		Supervisorial:1	48	40919	22431	54.82	12908	1333	1844	1064	395	2351	500	44	1916	39
SUPERVISORIAL DISTRICT 2		Supervisorial:2	62	48242	24389	50.56	15183	1350	1098	562	374	3292	329	41	2073	28
SUPERVISORIAL DISTRICT 3		Supervisorial:3	45	38273	18567	48.51	11486	1076	1031	700	248	1787	313	19	1876	33
SUPERVISORIAL DISTRICT 4		Supervisorial:4	47	40728	21729	53.35	12004	1219	1392	855	391	3040	538	50	2187	30
SUPERVISORIAL DISTRICT 5		Supervisorial:5	67	52114	28694	55.06	18351	1546	3043	1403	282	1242	568	35	2143	54
SUPERVISORIAL DISTRICT 6		Supervisorial:6	48	41151	17498	42.52	11152	1092	1247	667	239	1334	294	29	1406	35
SUPERVISORIAL DISTRICT 7		Supervisorial:7	25	18028	11007	61.06	6917	523	685	394	154	1201	234	17	855	11
SUPERVISORIAL DISTRICT 8		Supervisorial:8	69	56016	35790	63.89	24828	1772	3030	1631	247	1486	582	49	2139	35
SUPERVISORIAL DISTRICT 9		Supervisorial:9	54	41665	22565	54.16	13752	1061	2840	1407	205	1188	454	27	1567	39
SUPERVISORIAL DISTRICT 10		Supervisorial:10	51	39591	17791	44.94	11817	902	1069	573	194	1324	283	20	1552	20
SUPERVISORIAL DISTRICT 11		Supervisorial:11	13	9920	4898	49.38	2967	240	319	242	91	526	122	15	366	12
CITY/COUNTY OF SAN FRANCISCO		City:0	529	426647	225359	52.82	141365	12114	17598	9498	2820	18771	4217	346	18080	336
BAYVIEW/HUNTERS POINT		Neighborhood:BAYVW/HTRSPT	26	19131	7881	41.19	5368	385	341	210	88	568	101	8	778	11
CHINATOWN		Neighborhood:CHINA	20	16742	8038	48.01	4975	425	394	290	107	773	119	8	936	16
CIVIC CENTER/DOWNTOWN		Neighborhood:CVC CTR/DWTN	33	27631	12231	44.27	7513	810	873	526	167	956	256	19	1077	31
DIAMOND HEIGHTS		Neighborhood:DIAMD HTS	9	6857	4487	65.44	3197	213	252	131	53	295	69	9	260	7
EXCELSIOR (OUTER MISSION)		Neighborhood:EXCELSIOR	12	9920	4898	49.38	2967	240	319	242	91	526	122	15	366	12
HAIGHT ASHBURY		Neighborhood:HAIGHT ASH	18	14552	8410	57.79	5413	460	1010	428	55	280	182	5	555	12
INNER SUNSET		Neighborhood:INNER SUNSET	13	9393	5438	57.89	3319	295	532	347	62	318	143	4	404	6
LAUREL HEIGHTS/ANZA VISTA		Neighborhood:LRL HTS/ANZA	13	9744	5037	51.69	3077	257	449	213	74	436	98	11	405	11
MARINA/PACIFIC HEIGHTS		Neighborhood:MAR/PAC HTS	49	38757	19070	49.20	11879	1113	841	415	280	2594	249	32	1601	17
MISSION		Neighborhood:MISSION	37	30096	16088	53.46	9502	834	2443	1156	129	553	324	20	1081	35
NOE VALLEY		Neighborhood:NOE VALLEY	19	16415	10583	64.47	7330	532	829	500	69	504	170	17	640	4
NORTH BERNAL HTS		Neighborhood:N BERNAL HTS	11	8622	5494	63.72	3566	255	693	314	29	161	124	3	347	2
NORTH EMBARCADERO		Neighborhood:N EMBRCDRO	8	6827	3580	52.44	2237	199	162	130	53	398	62	3	325	5
PORTOLA		Neighborhood:PORTOLA	13	8914	4445	49.87	2713	187	225	163	70	573	84	9	409	9
POTRERO HILL		Neighborhood:POTRERO HILL	17	15511	7917	51.04	5324	450	693	281	65	444	127	6	518	4
RICHMOND		Neighborhood:RICHMOND	41	35688	19724	55.27	11300	1177	1601	936	350	2090	449	40	1715	36
